epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,76383.1,0.44428,0.18449,0.00077,0.9526,0.82094,0.88454,0.8191,0.64572,0.76341,0.00159,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,76945.9,0.44629,0.18202,0.00075,0.95364,0.82015,0.8844,0.8194,0.6458,0.76876,0.00159,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,77506.9,0.43736,0.18214,0.00073,0.95597,0.817,0.88408,0.81941,0.64523,0.7697,0.00159,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,78067.5,0.44148,0.18147,0.00074,0.96015,0.82148,0.88387,0.81925,0.64606,0.77097,0.00159,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,78630.5,0.44246,0.18247,0.00077,0.95822,0.82159,0.88369,0.81915,0.64699,0.77399,0.00159,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,79190.5,0.44321,0.18015,0.00074,0.95144,0.82159,0.88338,0.81886,0.64787,0.77722,0.00159,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,79753.1,0.43047,0.17578,0.00073,0.95873,0.82012,0.88336,0.81937,0.64723,0.78282,0.00159,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,80315,0.4264,0.17296,0.00071,0.95753,0.81999,0.88341,0.81957,0.64674,0.78511,0.00159,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,80876.9,0.42873,0.17358,0.00073,0.95179,0.82044,0.88339,0.81959,0.64772,0.78787,0.00159,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,81440,0.42243,0.1719,0.0007,0.95508,0.81798,0.88526,0.82102,0.64817,0.79157,0.00159,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,82001.1,0.42842,0.17582,0.00072,0.95308,0.81868,0.88454,0.82057,0.64869,0.79642,0.0016,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,82563.3,0.41585,0.16644,0.0007,0.96,0.81762,0.88487,0.82092,0.64852,0.79328,0.0016,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,83123.1,0.41794,0.17205,0.00071,0.95936,0.81788,0.88399,0.81994,0.64863,0.79453,0.0016,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,83686.5,0.41273,0.16841,0.00068,0.95948,0.81749,0.88412,0.82014,0.64681,0.80121,0.00159,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,84250.7,0.40738,0.16362,0.00068,0.96287,0.81361,0.88452,0.82063,0.64724,0.80597,0.0016,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,84813.1,0.41073,0.16452,0.00068,0.9508,0.81754,0.88421,0.82059,0.64713,0.80538,0.0016,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,85376.7,0.40542,0.16237,0.00067,0.95492,0.81458,0.88231,0.81888,0.64692,0.80354,0.0016,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,85940.7,0.39878,0.15955,0.00067,0.94946,0.81466,0.88177,0.81799,0.64588,0.80597,0.0016,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,86504.2,0.40268,0.16455,0.00066,0.94674,0.81416,0.88178,0.81794,0.64641,0.80213,0.0016,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,87070.8,0.40555,0.16449,0.00066,0.94858,0.81435,0.88179,0.81779,0.64451,0.80616,0.0016,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,87635.1,0.40218,0.16119,0.00067,0.95142,0.81509,0.88184,0.81808,0.6444,0.80786,0.0016,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,88200.7,0.39218,0.15926,0.00066,0.95687,0.81552,0.8814,0.81787,0.64466,0.80789,0.0016,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,88768,0.39936,0.16128,0.00067,0.95606,0.81532,0.88041,0.81681,0.64546,0.80933,0.00161,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,89334.6,0.39698,0.16054,0.00067,0.94629,0.81543,0.88007,0.81641,0.64254,0.80896,0.0016,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,89901.7,0.38688,0.15634,0.00064,0.94669,0.8151,0.87971,0.81608,0.64259,0.81204,0.00161,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,90468.7,0.3834,0.15299,0.00064,0.94659,0.81422,0.87946,0.81587,0.64249,0.80989,0.0016,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,91034.6,0.38337,0.15499,0.00064,0.95093,0.81513,0.87956,0.8159,0.64125,0.81656,0.0016,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,91600.1,0.38211,0.15178,0.00063,0.95012,0.81379,0.87936,0.81665,0.64294,0.81975,0.00161,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,92166.1,0.37313,0.14746,0.00061,0.95734,0.81493,0.87959,0.81589,0.64222,0.82038,0.0016,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,92730.8,0.37509,0.15388,0.00062,0.95713,0.8143,0.87927,0.81666,0.6424,0.82253,0.0016,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,93294.6,0.37486,0.1546,0.00062,0.95777,0.81475,0.87923,0.81706,0.64327,0.82278,0.00161,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,93858.3,0.37361,0.15025,0.00059,0.95829,0.81434,0.87886,0.81715,0.64238,0.82552,0.00161,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,94421.3,0.37385,0.15456,0.00061,0.9587,0.8139,0.87885,0.81703,0.64857,0.81964,0.00164,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,94985.3,0.37259,0.15177,0.00061,0.95915,0.81353,0.87889,0.8173,0.64327,0.83188,0.00162,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,95549.2,0.36319,0.15253,0.00057,0.95967,0.81302,0.87873,0.81725,0.64257,0.83826,0.00162,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,96113.9,0.36758,0.14705,0.00058,0.95774,0.81332,0.87878,0.81724,0.6425,0.84169,0.00162,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,96677.3,0.35808,0.14592,0.00059,0.95846,0.81369,0.87835,0.81708,0.64317,0.84371,0.00162,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
