[0. 0.]
[ 37.86388054 -77.53447723]
[ 37.49866142 -77.528759  ]
[ 37.18136711 -77.57858963]
[ 36.75676994 -77.55031357]
[ 36.38785515 -77.49316025]
[ 36.10021172 -77.46809845]
[ 35.73528862 -77.4054512 ]
[ 35.46224785 -77.37249832]
[ 35.02516594 -77.36552048]
[ 34.67048759 -77.35559311]
[ 34.31186333 -77.34573669]
[ 33.9863018  -77.29541626]
[ 33.66662407 -77.29385986]
[ 33.30844841 -77.27908783]
[ 32.95147209 -77.31551895]
[ 32.46229057 -77.29938202]
[ 32.13649101 -77.29158783]
[ 31.71809502 -77.23460846]
[ 31.33312798 -77.18484879]
[ 31.0571209  -77.15042572]
[ 30.63541069 -77.03703384]
[ 30.29242058 -77.0205162 ]
[ 29.96971855 -77.00811768]
[ 29.607658  -76.9944519]
[ 29.24417839 -76.98025818]
[ 28.96287651 -76.96244965]
[ 28.67436028 -76.95738983]
[ 28.30996819 -76.94153137]
[ 28.02378654 -77.00308838]
[ 27.64883232 -76.99063721]
[ 27.29589653 -76.96458588]
[ 27.09142876 -77.08856506]
[ 26.76241875 -77.10039291]
[ 26.3619915  -77.09295425]
[ 25.98657646 -77.13242416]
[ 25.60412102 -77.11461105]
[ 25.50137138 -77.06795731]
[ 24.99072075 -76.95259018]
[ 24.80349846 -76.9669014 ]
[ 24.44454155 -76.86665573]
[ 24.0943615  -76.90263443]
[ 23.75637627 -76.95053406]
[ 23.45542717 -76.90008316]
[ 23.18193169 -76.9530014 ]
[ 22.7401165  -76.97766724]
[ 22.41784172 -76.94916687]
[ 22.11376915 -76.90544815]
[ 21.78451958 -76.85158539]
[ 21.778265 -76.757901]
[ 21.36944695 -76.7864975 ]
[ 20.94567528 -76.79137497]
[ 20.66236229 -76.76583328]
[ 20.38655663 -76.82913666]
[ 19.99090385 -76.79529953]
[ 19.66658592 -76.79949112]
[ 19.28143578 -76.87668762]
[ 18.99942436 -76.80493317]
[ 18.60206566 -76.79802322]
[ 18.25446739 -76.8053978 ]
[ 17.92021599 -76.77666931]
[ 17.47945366 -76.81112595]
[ 17.11896782 -76.83329086]
[ 16.72308006 -76.84422302]
[ 16.57593346 -76.80508957]
[ 16.30737877 -76.88959885]
[ 16.18512383 -76.82839813]
[ 15.58104515 -76.84807663]
[ 15.23598137 -76.79448624]
[ 14.87997398 -76.73847809]
[ 14.41571007 -76.75294037]
[ 14.12106743 -76.7209816 ]
[ 13.80059776 -76.63834152]
[ 13.47273216 -76.66483917]
[ 13.10256615 -76.71600418]
[ 12.79824638 -76.61687851]
[ 12.41973991 -76.63264542]
[ 12.12677879 -76.66503448]
[ 11.85007591 -76.69599762]
[ 11.68406639 -76.65725937]
[ 11.38459892 -76.59569168]
[ 11.13433189 -76.59460373]
[ 10.80082664 -76.57614365]
[ 10.53619652 -76.4491333 ]
[ 10.27811852 -76.35498047]
[  9.9412899  -76.34198608]
[  9.52707481 -76.30280533]
[  9.17130699 -76.37000046]
[  8.88538322 -76.37556229]
[  8.58606834 -76.39493942]
[  8.3570034  -76.35873337]
[  8.01328545 -76.32599564]
[  7.73257713 -76.28402023]
[  7.38785515 -76.29671555]
[  7.12885246 -76.24402313]
[  6.97131767 -76.21545181]
[  6.67480278 -76.15751114]
[  6.42142754 -76.08325958]
[  6.18864403 -76.06928024]
[  6.02367668 -76.00569077]
[  5.74976311 -75.99440994]
[  5.39790154 -75.95984192]
[  5.29113426 -76.01820221]
[  5.04968529 -75.99392929]
[  4.8259716  -75.92274246]
[  4.59815331 -75.90913925]
[  4.42405663 -75.92731705]
[  4.21317406 -75.89436722]
[  3.97777519 -75.82551346]
[  3.77592888 -75.78268661]
[  3.66856651 -75.76751251]
[  3.47846336 -75.71919937]
[  3.26756554 -75.70276871]
[  3.09881096 -75.61479416]
[  2.91308556 -75.55611267]
[  2.72972832 -75.49710236]
[  2.52669182 -75.41040497]
[  2.3362896  -75.33583755]
[  2.04095268 -75.3179863 ]
[  1.95365562 -75.19460831]
[  1.70164146 -75.09387741]
[  1.53840294 -74.98260422]
[  1.40246391 -74.89869461]
[  1.30618858 -74.85002823]
[  1.16554985 -74.79109726]
[  1.00835686 -74.69146042]
[  0.83131218 -74.57069321]
[  0.7902462  -74.44218979]
[  0.52923088 -74.34331131]
[  0.45876427 -74.21683884]
[  0.25063133 -74.10063858]
[ 5.22212982e-02 -7.40050331e+01]
[ -0.07588234 -73.96326981]
[ -0.11950569 -73.83638992]
[ -0.19000893 -73.71226578]
[ -0.2960041  -73.62007828]
[ -0.42299385 -73.53888321]
[ -0.69703255 -73.46895523]
[ -0.79328957 -73.37381516]
[ -0.99586525 -73.30112381]
[ -1.17331581 -73.19241409]
[ -1.31695595 -73.06710281]
[ -1.20139809 -72.85120926]
[ -1.32327461 -72.72164383]
[ -1.36049385 -72.57645493]
[ -1.3296299  -72.40654221]
[ -1.4240696  -72.26028366]
[ -1.56271706 -72.05102921]
[ -1.56458321 -71.85085526]
[ -1.56557655 -71.65669327]
[ -1.76140175 -71.5283165 ]
[ -1.70478706 -71.32036972]
[ -1.88381538 -71.17451859]
[ -2.03524971 -70.97006607]
[ -2.01219826 -70.76870193]
[ -2.08417702 -70.6007225 ]
[ -2.04188576 -70.48667221]
[ -2.091959   -70.31348953]
[ -2.11371193 -70.1512825 ]
[ -2.22207527 -69.9604454 ]
[ -2.29173775 -69.84276199]
[ -2.2829731  -69.64326553]
[ -2.20129738 -69.56558304]
[ -2.34798012 -69.44062881]
[ -2.22168159 -69.33310776]
[ -2.2827076  -69.01107864]
[ -2.36739235 -68.76441269]
[ -2.20066261 -68.59832535]
[ -2.23381996 -68.44340744]
[ -2.18063393 -68.33959122]
[ -2.27914925 -68.33756638]
[ -2.19414864 -68.14449692]
[ -2.02997627 -67.98277206]
[ -2.10607338 -67.7915947 ]
[ -2.02108803 -67.66124802]
[ -2.30378151 -67.38395615]
[ -2.15294685 -67.26129074]
[ -2.32089424 -66.97736893]
[ -2.07560921 -66.83862381]
[ -2.15200386 -66.68536606]
[ -2.07054634 -66.45967636]
[ -2.01121254 -66.33310623]
[ -1.59338112 -66.12554703]
[ -1.67755013 -66.00831375]
[ -1.67850075 -65.75406113]
[ -1.55628395 -65.54847794]
[ -1.63589668 -65.30627823]
[ -1.88237953 -65.18004379]
[ -1.76797066 -65.01801682]
[ -1.81206703 -64.87648697]
[ -1.76703529 -64.57007675]
[ -1.80919685 -64.27052078]
[ -1.76176033 -64.09149551]
[ -1.94618416 -63.8088356 ]
[ -1.88749886 -63.59329605]
[ -1.85312996 -63.36160202]
[ -1.85936623 -63.08995132]
[ -1.82352333 -62.85667953]
[ -1.91622658 -62.58676529]
[ -1.76254005 -62.35338058]
[ -1.57369728 -62.14155655]
[ -1.6122776 -62.148983 ]
[ -1.50353889 -61.95239487]
[ -1.47327461 -61.80403671]
[ -1.59699898 -61.61816177]
[ -1.65692482 -61.2108345 ]
[ -1.71529427 -60.90531387]
[ -1.58385811 -60.74673538]
[ -1.64610176 -60.52262344]
[ -1.71046638 -60.21915665]
[ -1.73787117 -59.95495071]
[ -1.84093666 -59.73445053]
[ -1.92667122 -59.45932236]
[ -1.99812202 -59.22775192]
[ -2.27818489 -58.82384262]
[ -2.3155674  -58.61306381]
[ -2.07742348 -58.28348923]
[ -2.00453835 -58.19635391]
[ -1.91729774 -58.15607224]
[ -1.76648293 -57.96223526]
[ -1.49117928 -57.66357651]
[ -1.3122303 -57.5371315]
[ -1.28185005 -57.16560745]
[ -1.2718174  -56.94903793]
[ -1.1769825 -56.6498024]
[ -1.2301075  -56.41105118]
[ -0.86858406 -56.24467545]
[ -0.91705513 -56.06227493]
[ -1.02244148 -55.73210526]
[ -0.94074593 -55.70125504]
[ -1.05843086 -55.31846237]
[ -0.86142921 -55.15387344]
[ -0.77594337 -55.05465469]
[ -0.5300663  -54.89925308]
[ -0.49110756 -54.7749855 ]
[ -0.44271889 -54.57090836]
[-4.59217072e-02 -5.42673729e+01]
[ 4.48619843e-02 -5.40954155e+01]
[ -0.19221077 -54.00922775]
[ -0.12373238 -53.79081039]
[ -0.08585701 -53.65056839]
[  0.07115746 -53.38877182]
[ 2.75585175e-02 -5.33138069e+01]
[  0.05923424 -53.17283707]
[ -0.12410622 -52.81662674]
[ -0.27169685 -52.67491531]
[ -0.48981819 -52.51171494]
[ -0.44827309 -52.54434586]
[ -0.83976936 -52.18139267]
[ -0.79309883 -51.92974625]
[ -0.78003883 -51.7393364 ]
[ -0.82619972 -51.37675858]
[ -0.62125587 -51.23725967]
[ -0.87114906 -51.02523575]
[ -1.22856331 -50.77599411]
[ -1.29765968 -50.43010635]
[ -1.23186073 -50.42845078]
[ -1.36104164 -50.01594772]
[ -1.26738319 -49.72325821]
[ -1.19920235 -49.66182327]
[ -1.11301765 -49.39612503]
[ -1.26966438 -49.30160141]
[ -1.37595253 -48.91554337]
[ -1.35907631 -48.83512344]
[ -1.35377693 -48.53586044]
[ -1.36390724 -48.54545059]
[ -1.25943031 -48.31334152]
[ -1.16904335 -48.13810349]
[ -1.18677711 -47.82708588]
[ -1.35642586 -47.904879  ]
[ -1.26133614 -47.37486725]
[ -1.29566994 -46.76847305]
[ -1.21587257 -46.59666901]
[ -0.87764168 -46.32617188]
[ -1.03490334 -46.06515656]
[ -1.19501534 -46.02438736]
[ -1.05260048 -45.6346611 ]
[ -0.95709877 -45.31627808]
[ -0.87829628 -45.25634613]
[ -0.97141457 -45.05183716]
[ -0.91083107 -44.83798904]
[ -0.88234749 -44.59153214]
[ -0.9304142  -44.22642059]
[ -1.2350605 -44.2269516]
[ -1.31528206 -43.94078598]
[ -1.38610115 -43.73978729]
[ -1.39778633 -43.48288956]
[ -1.25604134 -43.29111404]
[ -1.17393227 -43.09911346]
[ -1.20028267 -42.7807785 ]
[ -1.01202888 -42.5180336 ]
[ -1.15417824 -42.31700439]
[ -0.97809181 -42.28447952]
[ -0.93562813 -42.02938232]
[ -1.163451   -41.89036407]
[ -1.32018471 -41.73092651]
[ -1.14062233 -41.43662033]
[ -0.90122566 -41.21829987]
[ -0.99269295 -41.03936462]
[ -0.84890022 -40.77714767]
[ -0.76581459 -40.51832733]
[ -1.01700935 -40.31432648]
[ -0.77929268 -40.06501923]
[ -0.72628212 -39.84815598]
[ -0.78581123 -39.51447983]
[ -1.13075142 -39.2717453 ]
[ -0.94859047 -39.14639969]
[ -1.14053078 -38.87695084]
[ -1.32948799 -38.58050156]
[ -1.24212227 -38.4800087 ]
[ -1.30889931 -38.17504501]
[ -1.01925087 -37.86183929]
[ -1.06291237 -37.7225647 ]
[ -1.09682045 -37.35692139]
[ -1.06569557 -37.17391586]
[ -1.17610817 -37.17873764]
[ -1.08535347 -36.92718964]
[ -1.21678658 -36.63371048]
[ -1.33097115 -36.50380707]
[ -1.26054573 -36.15208206]
[ -1.24580879 -35.97844391]
[ -1.56036873 -35.86223297]
[ -1.68779182 -35.66015244]
[ -1.74715004 -35.44034119]
[ -1.77435188 -35.22588272]
[ -1.86372719 -35.11609879]
[ -1.96738625 -34.97177505]
[ -1.93879128 -34.79340973]
[ -1.7953846  -34.57324905]
[ -1.89364967 -34.31904678]
[ -1.91173592 -33.98599319]
[ -1.81498604 -33.76632462]
[ -1.82068062 -33.33092499]
[ -1.96965065 -33.14565735]
[ -1.9272892  -32.91513214]
[ -1.89512672 -32.79647369]
[ -1.91157265 -32.5074295 ]
[ -1.87623787 -32.36988373]
[ -2.29241829 -32.1335495 ]
[ -2.24150429 -31.82508392]
[ -2.12261543 -31.57491302]
[ -2.28934517 -31.44689484]
[ -2.33956642 -31.36921082]
[ -2.08657265 -31.08219604]
[ -2.14261665 -30.87964325]
[ -2.18767891 -30.59599915]
[ -2.24484444 -30.42558899]
[ -2.18577919 -30.24236755]
[ -2.05090675 -30.13985901]
[ -2.17446175 -29.87555389]
[ -2.17038918 -29.68037109]
[ -2.08485146 -29.31174011]
[ -2.21555061 -29.17536011]
[ -2.13456459 -28.91018219]
[ -1.94449043 -28.540979  ]
[ -1.88738441 -28.23907471]
[ -1.7824604  -28.08429947]
[ -1.77047768 -27.97564392]
[ -1.81461067 -27.8494751 ]
[ -1.82607307 -27.53074036]
[ -1.52801094 -27.4030777 ]
[ -1.73215981 -27.29699783]
[ -1.55359993 -27.07051849]
[ -1.22434883 -26.81379395]
[ -1.2350605 -26.565625 ]
[ -1.60778389 -26.65777969]
[ -1.88240547 -26.53647614]
[ -1.75161324 -26.31734695]
[ -1.30878181 -26.13892975]
[ -1.27644386 -26.03988266]
[ -1.29749641 -25.83655548]
[ -1.33042946 -25.80375824]
[ -1.30584145 -25.560215  ]
[ -1.40250435 -25.27508545]
[ -1.47945442 -25.112854  ]
[ -1.47257271 -24.99385452]
[ -1.56229134 -24.84017334]
[ -1.72037544 -24.56435242]
[ -1.74350777 -24.53066483]
[ -1.74505806 -24.39277191]
[ -1.88161964 -24.10419922]
[ -1.98436623 -23.89634628]
[ -2.1775013  -23.67839127]
[ -2.3753437  -23.55937195]
[ -2.28778572 -23.27770462]
[ -2.31942635 -23.10612106]
[ -2.16409187 -22.89193344]
[ -2.01779366 -22.71051331]
[ -2.13519325 -22.58792648]
[ -2.25059242 -22.35517883]
[ -2.37444649 -22.12224045]
[ -2.2381916  -21.78335419]
[ -2.10934792 -21.49460907]
[ -2.02373543 -21.3474884 ]
[ -2.16003304 -21.22315292]
[ -2.01485939 -20.99547043]
[ -2.00369606 -20.84736099]
[ -1.90441628 -20.51748276]
[ -1.82043343 -20.2408287 ]
[ -1.89845161 -20.13292847]
[ -1.95752602 -19.85459595]
[ -2.20673409 -19.69148941]
[ -2.15674782 -19.53956375]
[ -2.31315041 -19.42605896]
[ -2.28497658 -19.14391098]
[ -2.16866341 -19.00071335]
[ -2.49581184 -18.72365646]
[ -2.46949501 -18.55613861]
[ -2.39383583 -18.31091309]
[ -2.39039192 -18.0796524 ]
[ -2.39914284 -17.86425552]
[ -2.32977486 -17.68467789]
[ -2.20992928 -17.6401947 ]
[ -2.34382057 -17.44099731]
[ -2.29437599 -17.31576767]
[ -2.29740028 -17.11903992]
[ -2.26025734 -17.06811066]
[ -2.28772469 -17.04562988]
[ -2.34676399 -16.86810379]
[ -2.54889717 -16.66056595]
[ -2.36544838 -16.7056282 ]
[ -2.33208809 -16.58366394]
[ -2.35083809 -16.39039078]
[ -2.17122536 -16.11157074]
[ -2.34966469 -16.01542435]
[ -2.22180519 -15.90892105]
[ -2.26023903 -15.72426758]
[ -2.20608406 -15.58522873]
[ -2.38251534 -15.61709595]
[ -2.43751717 -15.50062561]
[ -2.21782875 -15.23792801]
[ -2.19776192 -14.97217255]
[ -2.17252693 -14.86106262]
[ -2.08911324 -14.79499893]
[ -2.2208271  -14.71722641]
[ -2.10558357 -14.58861923]
[ -2.14944038 -14.56425095]
[ -1.92443733 -14.47575531]
[ -2.20392342 -14.68595657]
[ -2.23724251 -14.51141663]
[ -2.09027901 -14.52569504]
[ -2.23956184 -14.5089241 ]
[ -2.07384834 -14.40875397]
[ -2.55057259 -14.68478622]
[ -2.50203133 -14.727034  ]
[ -2.31170845 -14.65301819]
[ -2.28024483 -14.61302109]
[ -2.55183296 -14.58793869]
[ -2.01245003 -14.5665062 ]
[ -2.62587776 -14.67941589]
[ -2.51539497 -14.65795898]
[ -2.65991707 -14.5257225 ]
[ -2.64509468 -14.72660141]
[ -2.83593941 -14.58942871]
[ -2.71474495 -14.61261749]
[ -2.95560493 -14.53973999]
[ -3.04225655 -14.67068253]
[ -3.05157661 -14.68927612]
[ -3.05768929 -14.5355629 ]
[ -2.95819893 -14.39051437]
[ -2.94708138 -14.3374649 ]
[ -2.82828865 -14.32369003]
[ -2.85974007 -14.34273834]
[ -3.09061775 -14.56521378]
[ -3.15220833 -14.49822006]
[ -3.19844856 -14.60220566]
[ -3.1595417  -14.59259796]
[ -2.83669624 -14.39356613]
[ -2.76140633 -14.59076157]
[ -2.89164314 -14.50637665]
[ -2.98779488 -14.32744751]
[ -2.94971809 -14.31110687]
[ -3.43166084 -14.1841629 ]
[ -3.39176521 -14.25505371]
[ -3.78487434 -14.34108276]
[ -3.79787788 -14.27451706]
[ -3.94468269 -14.32700958]
[ -3.90851326 -14.19713745]
[ -4.21049385 -14.35497131]
[ -4.16279488 -14.28495712]
[ -4.38442879 -14.60076141]
[ -4.53246346 -14.4204689 ]
[ -4.54966316 -14.47183914]
[ -4.97874947 -14.64053497]
[ -4.80304451 -14.58706818]
[ -5.05171394 -14.77388535]
[ -5.14307137 -14.60518646]
[ -5.31125679 -14.65174103]
[ -5.17973824 -14.44047775]
[ -5.20272102 -14.2550293 ]
[ -5.31494942 -14.39736099]
[ -5.40317879 -14.2273468 ]
[ -5.70671883 -14.18832321]
[ -6.09083443 -14.13289566]
[ -6.14420052 -14.03624115]
[ -6.34502754 -14.18744659]
[ -6.68076363 -14.26670074]
[ -6.67105904 -14.11326141]
[ -7.22216377 -14.15020752]
[ -7.3668293  -14.06962662]
[ -7.63209114 -14.14354401]
[ -7.91143379 -14.3345665 ]
[ -7.74330025 -14.21975861]
[ -8.08667183 -14.27883987]
[ -8.31304512 -14.21838303]
[ -8.52154427 -14.4755394 ]
[ -8.76719246 -14.32918396]
[ -8.83170052 -14.41868057]
[ -8.91875496 -14.44134903]
[ -9.03639412 -14.35903931]
[ -9.26780281 -14.37826233]
[ -9.15966377 -14.44103775]
[ -9.4616169  -14.34052048]
[ -9.35365486 -14.30402908]
[ -9.69247169 -14.37526321]
[ -9.81877632 -14.05696716]
[-10.05592537 -13.95454559]
[-10.24711952 -13.83121719]
[-10.54512978 -13.77895813]
[-10.56759071 -13.9352951 ]
[-10.65106544 -13.99960251]
[-10.85143776 -14.05283508]
[-11.12948189 -14.10009003]
[-11.34829292 -14.03680954]
[-11.48242378 -14.09752579]
[-11.86295815 -14.09389648]
[-12.08491249 -14.16262817]
[-12.39893227 -14.20918045]
[-12.52406197 -14.02873154]
[-13.02449226 -14.01381607]
[-13.16133919 -13.9852005 ]
[-13.30873299 -13.92065125]
[-13.4105732  -14.03292236]
[-13.60568886 -14.07543411]
[-13.75029945 -14.16048279]
[-14.07523842 -14.18051147]
[-14.43098488 -14.25100479]
[-14.55105782 -14.30643768]
[-14.82488136 -14.28955612]
[-15.14633675 -14.4236496 ]
[-15.29090309 -14.37018433]
[-15.65499001 -14.27940674]
[-15.74616737 -14.36442566]
[-15.98055305 -14.28180542]
[-16.184618   -14.33650055]
[-16.31479836 -14.32455215]
[-16.57439003 -14.30286331]
[-16.75656776 -14.23970108]
[-16.99022255 -14.13070984]
[-17.1719593  -14.37990189]
[-17.52736702 -14.29859085]
[-17.85170937 -14.23032227]
[-18.07199593 -14.21420288]
[-18.29122353 -14.21519089]
[-18.53023415 -14.18586578]
[-18.55698586 -14.37005005]
[-18.82818642 -14.34368973]
[-19.16378365 -14.32718201]
[-19.46148262 -14.33973846]
[-19.6543293  -14.21847229]
[-19.89980049 -14.23038254]
[-20.22848701 -14.1674263 ]
[-20.44376106 -14.18738785]
[-20.71389961 -14.23653717]
[-20.99939919 -14.25574265]
[-21.19596901 -14.17617569]
[-21.40799599 -14.17570419]
[-21.67032509 -14.23981628]
[-21.94832191 -14.19242935]
[-22.20505714 -14.29140167]
[-22.4404911  -14.27124252]
[-22.61101112 -14.23071823]
[-22.97480812 -14.2742836 ]
[-23.25454445 -14.25917511]
[-23.45342445 -14.19234161]
[-23.76308022 -14.33633804]
[-24.05736122 -14.32606354]
[-24.39371681 -14.31722641]
[-24.60010109 -14.25306473]
[-24.86715431 -14.34153366]
[-25.06044655 -14.29062576]
[-25.2987278  -14.42761154]
[-25.59696999 -14.42746201]
[-25.85437355 -14.39451447]
[-26.09906349 -14.35212555]
[-26.32374611 -14.31807938]
[-26.43974037 -14.37340469]
[-26.74390602 -14.3732132 ]
[-26.97930946 -14.36400375]
[-27.33936806 -14.35257797]
[-27.54433022 -14.18867035]
[-27.69920082 -14.2181694 ]
[-28.07264137 -14.21008911]
[-28.34843788 -14.19658432]
[-28.5665287  -14.23861542]
[-28.83698463 -14.24914856]
[-29.06000099 -14.31713333]
[-29.34298744 -14.3172226 ]
[-29.60380592 -14.35108719]
[-29.88537941 -14.35163956]
[-30.17577858 -14.37003021]
[-30.40956764 -14.40288467]
[-30.68605995 -14.40206528]
[-31.01704445 -14.34910812]
[-31.29733315 -14.35349655]
[-31.49762917 -14.38075256]
[-31.79197731 -14.34931259]
[-32.05639381 -14.37500534]
[-32.34840736 -14.3666954 ]
[-32.52824745 -14.32926941]
[-32.87768898 -14.31400986]
[-33.16278419 -14.30462494]
[-33.5259861  -14.30099411]
[-33.90207253 -14.29397583]
[-34.22899208 -14.21320801]
[-34.43774452 -14.20334091]
[-34.73276711 -14.22081375]
[-34.97507362 -14.2687767 ]
[-35.26646156 -14.26644058]
[-35.53165321 -14.21933212]
[-35.87186623 -14.20111542]
[-36.15088234 -14.15028076]
[-36.40148048 -14.12715912]
[-36.66715431 -14.08870239]
[-36.99783974 -14.04867706]
[-37.23969765 -14.03126373]
[-37.4936924  -13.96946487]
[-37.69871559 -13.9564064 ]
[-38.04619484 -13.9440773 ]
[-38.32152138 -13.93677673]
[-38.63036232 -13.82180557]
[-39.00314064 -13.66980743]
[-39.27741432 -13.63412552]
[-39.63637428 -13.6031929 ]
[-39.84501381 -13.5194458 ]
[-40.06511269 -13.48962784]
[-40.36432533 -13.43894348]
[-40.57854347 -13.41056366]
[-40.8624485  -13.39621429]
[-41.2527195  -13.31111069]
[-41.23147621 -13.32508469]
[-41.51546974 -13.21598206]
[-41.76601906 -13.14450912]
[-42.15109901 -13.06676788]
[-42.44020424 -13.07587204]
[-42.66682167 -13.10401764]
[-42.8976841  -13.00208206]
[-43.23357887 -13.01394806]
[-43.24433937 -12.94734116]
[-43.54744606 -12.87270584]
[-43.87662392 -12.84697113]
[-44.28966713 -12.84440536]
[-44.77876015 -12.913517  ]
[-45.17960854 -12.9523056 ]
[-45.43412514 -12.88000031]
[-45.56682472 -12.87334976]
[-45.76633644 -12.80017395]
[-45.99073219 -12.80016937]
[-46.14126015 -12.79304733]
[-46.33495522 -12.758284  ]
[-46.82480202 -12.76327133]
[-47.27070351 -12.84630127]
[-47.55930519 -12.82737198]
[-47.70210304 -12.79164124]
[-48.17136879 -12.80695953]
[-48.26113625 -12.72070389]
[-48.52110329 -12.66521683]
[-48.81625099 -12.67316666]
[-49.0014164  -12.62788467]
[-49.47210732 -12.7010788 ]
[-49.78231239 -12.71205902]
[-50.07088661 -12.71282425]
[-50.39551735 -12.74221573]
[-50.74841652 -12.68860703]
[-51.03523293 -12.66810608]
[-51.42550087 -12.70183868]
[-51.76590309 -12.68031387]
[-52.10385475 -12.68357086]
[-52.40695534 -12.64913101]
[-52.76683846 -12.54664001]
[-53.0793293  -12.62394257]
[-53.39666634 -12.72619171]
[-53.65445747 -12.68917999]
[-53.97546425 -12.6950737 ]
[-54.20800056 -12.63946457]
[-54.37390633 -12.68228302]
[-54.52112923 -12.66049652]
[-54.79028969 -12.6403183 ]
[-55.05642891 -12.60505524]
[-55.34008217 -12.63487854]
[-55.58878975 -12.63768616]
[-55.69726753 -12.56126556]
[-55.85564003 -12.57111206]
[-56.01962776 -12.55474548]
[-56.3759922 -12.5577713]
[-56.61944771 -12.53021088]
[-56.92717476 -12.53009949]
[-57.08509102 -12.47597351]
[-57.38411598 -12.38992615]
[-57.58471565 -12.38118134]
[-58.00722389 -12.40929947]
[-58.23558388 -12.37357559]
[-58.42882271 -12.2932045 ]
[-58.7152607  -12.27369461]
[-59.06554146 -12.30167313]
[-59.23547859 -12.30051498]
[-59.26430855 -12.29192886]
[-59.27256966 -12.26045914]
[-59.44493294 -12.23844223]
[-59.56055183 -12.19993057]
[-59.89474373 -12.21032867]
[-60.05706978 -12.28980637]
[-60.24601936 -12.20400848]
[-60.46288033 -12.2594841 ]
[-60.68917427 -12.28515167]
[-60.82371101 -12.25441055]
[-60.88616829 -12.23497467]
[-61.00354195 -12.19201965]
[-61.17339668 -12.18126678]
[-61.56334419 -12.18699341]
[-61.71956062 -12.13223495]
[-61.88613472 -12.1610466 ]
[-62.02756844 -12.17117386]
[-62.20508003 -12.19735947]
[-62.37992744 -12.27887039]
[-62.60489998 -12.31948166]
[-62.69074287 -12.32965469]
[-62.83440437 -12.3445488 ]
[-63.03536873 -12.36433182]
[-63.17685738 -12.36063004]
[-63.31237984 -12.37791824]
[-63.48992195 -12.37565384]
[-63.53412971 -12.40289688]
[-63.75530891 -12.41439285]
[-63.98083992 -12.42576675]
[-64.05522346 -12.49113998]
[-64.15713387 -12.46905136]
[-64.33039742 -12.48508072]
[-64.54776497 -12.52256699]
[-64.75634651 -12.55516891]
[-64.93521614 -12.61379318]
[-65.09290962 -12.64686203]
[-65.14388924 -12.68468094]
[-65.40861397 -12.70428391]
[-65.46501961 -12.75812912]
[-65.72175484 -12.82079849]
[-65.79414558 -12.86224136]
[-65.9558094  -12.89614792]
[-66.11324959 -13.00272598]
[-66.16992683 -13.0796608 ]
[-66.32016182 -13.10769882]
[-66.39006233 -13.18232346]
[-66.57061653 -13.23561478]
[-66.64705696 -13.32590561]
[-66.60612679 -13.30873032]
[-66.67289925 -13.37536545]
[-66.66403084 -13.43271561]
[-66.70915718 -13.50507736]
[-67.14007759 -13.71530838]
[-67.35679512 -13.73932266]
[-67.49548531 -13.70976791]
[-67.5966114  -13.79368515]
[-67.58040657 -13.8682518 ]
[-67.52051277 -13.92928696]
[-67.58057747 -14.0435585 ]
[-67.68847542 -14.11906815]
[-67.67488289 -14.27229691]
[-67.86835823 -14.41129684]
[-67.84545784 -14.49596329]
[-68.05391731 -14.57374039]
[-68.16673775 -14.50476303]
[-68.30546761 -14.46184311]
[-68.40814095 -14.50779037]
[-68.50173225 -14.56918259]
[-68.63832588 -14.55474014]
[-68.66622505 -14.66805801]
[-68.64127388 -14.76459579]
[-68.8372242  -14.81131058]
[-68.91453743 -14.90860062]
[-69.0601429  -15.12049484]
[-68.98716316 -15.32530746]
[-68.9529438  -15.38416061]
[-68.97245674 -15.54953232]
[-69.00873604 -15.63874435]
[-69.05984993 -15.78983994]
[-69.22709541 -15.87215652]
[-69.18944893 -16.04267349]
[-69.24122505 -16.19630966]
[-69.21762886 -16.23796921]
[-69.34906197 -16.30535202]
[-69.33060188 -16.37571335]
[-69.31807137 -16.47326126]
[-69.38098946 -16.58531265]
[-69.3625843  -16.67941818]
[-69.26627083 -16.83026352]
[-69.43711739 -16.90711136]
[-69.53435249 -16.99198685]
[-69.62765388 -17.20874557]
[-69.63315315 -17.31745224]
[-69.7178791  -17.49762955]
[-69.77893257 -17.62767868]
[-69.80364265 -17.68358383]
[-69.90715218 -17.77828903]
[-70.09050789 -17.94791946]
[-70.16358223 -18.04654465]
[-70.23217659 -18.18485641]
[-70.22218208 -18.27900467]
[-70.27799568 -18.40309219]
[-70.27346687 -18.51306686]
[-70.30323067 -18.63120499]
[-70.37409859 -18.79266739]
[-70.31185799 -18.95095139]
[-70.43472481 -19.01814651]
[-70.57213936 -19.10096207]
[-70.58665657 -19.23845444]
[-70.44932442 -19.42945633]
[-70.48564949 -19.53124847]
[-70.45724983 -19.63441772]
[-70.46009102 -19.75993271]
[-70.52071724 -19.89270706]
[-70.65716438 -20.04248276]
[-70.67112312 -20.16001816]
[-70.70908394 -20.23285751]
[-70.75773811 -20.40701523]
[-70.7998127  -20.54490433]
[-70.89872322 -20.63639374]
[-70.94137154 -20.7576828 ]
[-71.01089058 -20.86722488]
[-70.98414192 -21.04650269]
[-70.92188606 -21.19929962]
[-71.01675301 -21.32027283]
[-71.08735847 -21.45276566]
[-71.08657722 -21.61654739]
[-71.17948799 -21.70322342]
[-71.18286629 -21.90763245]
